phi,Alice,CMS,ATLAS
-0.236,0.00979631,0.00936899,0.00920781
-0.228133,0.00984706,0.00941676,0.00925474
-0.220267,0.00989647,0.00946327,0.00930041
-0.2124,0.00994449,0.00950847,0.00934481
-0.204533,0.00999109,0.00955233,0.00938789
-0.196667,0.0100362,0.00959482,0.00942962
-0.1888,0.0100799,0.00963591,0.00946998
-0.180933,0.010122,0.00967557,0.00950893
-0.173067,0.0101626,0.00971377,0.00954645
-0.1652,0.0102017,0.00975049,0.00958251
-0.157333,0.0102391,0.00978569,0.00961709
-0.149467,0.0102748,0.00981935,0.00965015
-0.1416,0.0103089,0.00985144,0.00968167
-0.133733,0.0103414,0.00988195,0.00971163
-0.125867,0.0103721,0.00991084,0.00974001
-0.118,0.010401,0.00993809,0.00976678
-0.110133,0.0104283,0.00996369,0.00979192
-0.102267,0.0104537,0.00998761,0.00981541
-0.0944,0.0104773,0.0100098,0.00983724
-0.0865333,0.0104991,0.0100304,0.00985739
-0.0786667,0.0105191,0.0100491,0.00987584
-0.0708,0.0105372,0.0100662,0.00989258
-0.0629333,0.0105534,0.0100815,0.00990759
-0.0550667,0.0105678,0.010095,0.00992086
-0.0472,0.0105803,0.0101067,0.00993239
-0.0393333,0.0105909,0.0101167,0.00994215
-0.0314667,0.0105995,0.0101248,0.00995016
-0.0236,0.0106063,0.0101311,0.00995639
-0.0157333,0.0106111,0.0101357,0.00996084
-0.00786667,0.010614,0.0101384,0.00996352
2.49453e-15,0.010615,0.0101393,0.00996441
0.00786667,0.010614,0.0101384,0.00996352
0.0157333,0.0106111,0.0101357,0.00996084
0.0236,0.0106063,0.0101311,0.00995639
0.0314667,0.0105995,0.0101248,0.00995016
0.0393333,0.0105909,0.0101167,0.00994215
0.0472,0.0105803,0.0101067,0.00993239
0.0550667,0.0105678,0.010095,0.00992086
0.0629333,0.0105534,0.0100815,0.00990759
0.0708,0.0105372,0.0100662,0.00989258
0.0786667,0.0105191,0.0100491,0.00987584
0.0865333,0.0104991,0.0100304,0.00985739
0.0944,0.0104773,0.0100098,0.00983724
0.102267,0.0104537,0.00998761,0.00981541
0.110133,0.0104283,0.00996369,0.00979192
0.118,0.010401,0.00993809,0.00976678
0.125867,0.0103721,0.00991084,0.00974001
0.133733,0.0103414,0.00988195,0.00971163
0.1416,0.0103089,0.00985144,0.00968167
0.149467,0.0102748,0.00981935,0.00965015
0.157333,0.0102391,0.00978569,0.00961709
0.1652,0.0102017,0.00975049,0.00958251
0.173067,0.0101626,0.00971377,0.00954645
0.180933,0.010122,0.00967557,0.00950893
0.1888,0.0100799,0.00963591,0.00946998
0.196667,0.0100362,0.00959482,0.00942962
0.204533,0.00999109,0.00955233,0.00938789
0.2124,0.00994449,0.00950847,0.00934481
0.220267,0.00989647,0.00946327,0.00930041
0.228133,0.00984706,0.00941676,0.00925474
0.236,0.00979631,0.00936899,0.00920781
0.243867,0.00974424,0.00931997,0.00915967
0.251733,0.0096909,0.00926974,0.00911033
0.2596,0.00963631,0.00921834,0.00905985
0.267467,0.00958051,0.00916581,0.00900825
0.275333,0.00952355,0.00911217,0.00895557
0.2832,0.00946546,0.00905746,0.00890183
0.291067,0.00940627,0.00900172,0.00884709
0.298933,0.00934603,0.00894498,0.00879136
0.3068,0.00928478,0.00888729,0.00873469
0.314667,0.00922255,0.00882866,0.00867711
0.322533,0.00915937,0.00876915,0.00861866
0.3304,0.0090953,0.00870879,0.00855937
0.338267,0.00903037,0.00864761,0.00849928
0.346133,0.00896462,0.00858565,0.00843842
0.354,0.00889808,0.00852295,0.00837683
0.361867,0.0088308,0.00845953,0.00831455
0.369733,0.00876281,0.00839545,0.00825161
0.3776,0.00869415,0.00833073,0.00818804
0.385467,0.00862486,0.00826541,0.00812388
0.393333,0.00855498,0.00819952,0.00805916
0.4012,0.00848454,0.00813311,0.00799393
0.409067,0.00841358,0.00806619,0.00792821
0.416933,0.00834214,0.00799882,0.00786203
0.4248,0.00827025,0.00793102,0.00779543
0.432667,0.00819795,0.00786282,0.00772845
0.440533,0.00812528,0.00779426,0.00766111
0.4484,0.00805226,0.00772538,0.00759344
0.456267,0.00797894,0.00765619,0.00752549
0.464133,0.00790535,0.00758674,0.00745727
0.472,0.00783152,0.00751706,0.00738883
0.479867,0.00775748,0.00744718,0.00732018
0.487733,0.00768326,0.00737712,0.00725137
0.4956,0.0076089,0.00730691,0.00718241
0.503467,0.00753443,0.0072366,0.00711334
0.511333,0.00745988,0.00716619,0.00704419
0.5192,0.00738527,0.00709573,0.00697497
0.527067,0.00731064,0.00702523,0.00690573
0.534933,0.00723601,0.00695473,0.00683648
0.5428,0.00716142,0.00688425,0.00676725
0.550667,0.00708688,0.00681382,0.00669806
0.558533,0.00701242,0.00674346,0.00662894
0.5664,0.00693808,0.00667319,0.00655992
0.574267,0.00686387,0.00660303,0.00649101
0.582133,0.00678981,0.00653302,0.00642223
0.59,0.00671594,0.00646317,0.00635362
0.597867,0.00664227,0.0063935,0.00628518
0.605733,0.00656883,0.00632403,0.00621695
0.6136,0.00649563,0.00625479,0.00614893
0.621467,0.00642271,0.00618579,0.00608115
0.629333,0.00635006,0.00611705,0.00601363
0.6372,0.00627773,0.0060486,0.00594638
0.645067,0.00620572,0.00598043,0.00587942
0.652933,0.00613405,0.00591258,0.00581277
0.6608,0.00606273,0.00584506,0.00574644
0.668667,0.0059918,0.00577789,0.00568045
0.676533,0.00592125,0.00571107,0.00561482
0.6844,0.00585111,0.00564463,0.00554955
0.692267,0.00578139,0.00557858,0.00548466
0.700133,0.0057121,0.00551292,0.00542016
0.708,0.00564326,0.00544768,0.00535607
0.715867,0.00557488,0.00538286,0.00529239
0.723733,0.00550697,0.00531848,0.00522915
0.7316,0.00543955,0.00525454,0.00516634
0.739467,0.00537261,0.00519106,0.00510397
0.747333,0.00530618,0.00512805,0.00504207
0.7552,0.00524026,0.00506551,0.00498063
0.763067,0.00517486,0.00500346,0.00491967
0.770933,0.00510999,0.00494189,0.00485918
0.7788,0.00504565,0.00488083,0.00479919
0.786667,0.00498187,0.00482027,0.0047397
0.794533,0.00491863,0.00476022,0.00468071
0.8024,0.00485595,0.00470069,0.00462222
0.810267,0.00479383,0.00464169,0.00456425
0.818133,0.00473229,0.00458321,0.00450681
0.826,0.00467131,0.00452527,0.00444988
0.833867,0.00461092,0.00446787,0.00439349
0.841733,0.0045511,0.00441101,0.00433762
0.8496,0.00449188,0.0043547,0.0042823
0.857467,0.00443324,0.00429894,0.00422751
0.865333,0.00437519,0.00424373,0.00417327
0.8732,0.00431774,0.00418907,0.00411956
0.881067,0.00426088,0.00413497,0.00406641
0.888933,0.00420462,0.00408142,0.0040138
0.8968,0.00414896,0.00402844,0.00396175
0.904667,0.0040939,0.00397602,0.00391024
0.912533,0.00403944,0.00392416,0.00385928
0.9204,0.00398558,0.00387286,0.00380888
0.928267,0.00393233,0.00382212,0.00375903
0.936133,0.00387967,0.00377195,0.00370973
0.944,0.00382761,0.00372233,0.00366098
0.951867,0.00377616,0.00367328,0.00361278
0.959733,0.0037253,0.00362479,0.00356513
0.9676,0.00367504,0.00357686,0.00351804
0.975467,0.00362537,0.00352948,0.00347148
0.983333,0.0035763,0.00348266,0.00342548
0.9912,0.00352782,0.0034364,0.00338002
0.999067,0.00347993,0.00339069,0.0033351
1.00693,0.00343263,0.00334553,0.00329073
1.0148,0.00338591,0.00330092,0.00324689
1.02267,0.00333977,0.00325685,0.00320359
1.03053,0.00329421,0.00321333,0.00316082
1.0384,0.00324923,0.00317034,0.00311858
1.04627,0.00320482,0.0031279,0.00307687
1.05413,0.00316098,0.00308599,0.00303568
1.062,0.0031177,0.00304461,0.00299502
1.06987,0.00307498,0.00300375,0.00295487
1.07773,0.00303283,0.00296342,0.00291524
1.0856,0.00299122,0.00292362,0.00287612
1.09347,0.00295017,0.00288433,0.00283751
1.10133,0.00290966,0.00284555,0.0027994
1.1092,0.00286969,0.00280728,0.00276179
1.11707,0.00283026,0.00276952,0.00272468
1.12493,0.00279136,0.00273225,0.00268806
1.1328,0.00275299,0.00269549,0.00265192
1.14067,0.00271514,0.00265922,0.00261628
1.14853,0.00267781,0.00262343,0.00258111
1.1564,0.002641,0.00258813,0.00254641
1.16427,0.00260469,0.00255331,0.00251219
1.17213,0.00256889,0.00251897,0.00247844
1.18,0.00253359,0.0024851,0.00244515
