phi,Alice,CMS,ATLAS
-0.153333,0.00336783,0.00323092,0.00315431
-0.146667,0.00337558,0.00323825,0.00316146
-0.14,0.003383,0.00324528,0.00316832
-0.133333,0.0033901,0.003252,0.00317488
-0.126667,0.00339687,0.00325841,0.00318113
-0.12,0.00340331,0.00326451,0.00318708
-0.113333,0.00340942,0.00327029,0.00319272
-0.106667,0.00341519,0.00327575,0.00319805
-0.1,0.00342063,0.0032809,0.00320307
-0.0933333,0.00342572,0.00328572,0.00320778
-0.0866667,0.00343048,0.00329022,0.00321217
-0.08,0.00343489,0.0032944,0.00321624
-0.0733333,0.00343895,0.00329824,0.00322
-0.0666667,0.00344267,0.00330176,0.00322343
-0.06,0.00344604,0.00330495,0.00322654
-0.0533333,0.00344905,0.0033078,0.00322933
-0.0466667,0.00345172,0.00331033,0.00323179
-0.04,0.00345403,0.00331251,0.00323392
-0.0333333,0.00345599,0.00331437,0.00323573
-0.0266667,0.00345759,0.00331589,0.00323721
-0.02,0.00345884,0.00331707,0.00323836
-0.0133333,0.00345973,0.00331791,0.00323919
-0.00666667,0.00346026,0.00331842,0.00323968
2.48239e-15,0.00346044,0.00331858,0.00323984
0.00666667,0.00346026,0.00331842,0.00323968
0.0133333,0.00345973,0.00331791,0.00323919
0.02,0.00345884,0.00331707,0.00323836
0.0266667,0.00345759,0.00331589,0.00323721
0.0333333,0.00345599,0.00331437,0.00323573
0.04,0.00345403,0.00331251,0.00323392
0.0466667,0.00345172,0.00331033,0.00323179
0.0533333,0.00344905,0.0033078,0.00322933
0.06,0.00344604,0.00330495,0.00322654
0.0666667,0.00344267,0.00330176,0.00322343
0.0733333,0.00343895,0.00329824,0.00322
0.08,0.00343489,0.0032944,0.00321624
0.0866667,0.00343048,0.00329022,0.00321217
0.0933333,0.00342572,0.00328572,0.00320778
0.1,0.00342063,0.0032809,0.00320307
0.106667,0.00341519,0.00327575,0.00319805
0.113333,0.00340942,0.00327029,0.00319272
0.12,0.00340331,0.00326451,0.00318708
0.126667,0.00339687,0.00325841,0.00318113
0.133333,0.0033901,0.003252,0.00317488
0.14,0.003383,0.00324528,0.00316832
0.146667,0.00337558,0.00323825,0.00316146
0.153333,0.00336783,0.00323092,0.00315431
0.16,0.00335977,0.00322329,0.00314686
0.166667,0.0033514,0.00321536,0.00313912
0.173333,0.00334271,0.00320714,0.0031311
0.18,0.00333371,0.00319862,0.00312279
0.186667,0.00332442,0.00318981,0.0031142
0.193333,0.00331482,0.00318072,0.00310533
0.2,0.00330492,0.00317135,0.00309619
0.206667,0.00329473,0.00316171,0.00308677
0.213333,0.00328425,0.00315179,0.00307709
0.22,0.00327349,0.00314159,0.00306715
0.226667,0.00326245,0.00313114,0.00305695
0.233333,0.00325114,0.00312042,0.00304649
0.24,0.00323955,0.00310944,0.00303578
0.246667,0.00322769,0.00309822,0.00302482
0.253333,0.00321557,0.00308674,0.00301362
0.26,0.0032032,0.00307502,0.00300218
0.266667,0.00319057,0.00306305,0.00299051
0.273333,0.00317769,0.00305086,0.00297861
0.28,0.00316457,0.00303843,0.00296648
0.286667,0.00315121,0.00302577,0.00295413
0.293333,0.00313762,0.00301289,0.00294157
0.3,0.0031238,0.0029998,0.00292879
0.306667,0.00310976,0.00298649,0.0029158
0.313333,0.00309549,0.00297298,0.00290262
0.32,0.00308102,0.00295926,0.00288923
0.326667,0.00306633,0.00294534,0.00287565
0.333333,0.00305145,0.00293123,0.00286189
0.34,0.00303636,0.00291694,0.00284794
0.346667,0.00302108,0.00290246,0.00283381
0.353333,0.00300562,0.0028878,0.0028195
0.36,0.00298997,0.00287297,0.00280503
0.366667,0.00297415,0.00285797,0.00279039
0.373333,0.00295815,0.0028428,0.0027756
0.38,0.00294199,0.00282748,0.00276065
0.386667,0.00292567,0.00281201,0.00274555
0.393333,0.00290919,0.00279638,0.0027303
0.4,0.00289257,0.00278062,0.00271492
0.406667,0.0028758,0.00276471,0.0026994
0.413333,0.00285888,0.00274867,0.00268375
0.42,0.00284184,0.00273251,0.00266797
0.426667,0.00282467,0.00271622,0.00265208
0.433333,0.00280737,0.00269981,0.00263607
0.44,0.00278995,0.00268329,0.00261995
0.446667,0.00277243,0.00266666,0.00260372
0.453333,0.00275479,0.00264993,0.00258739
0.46,0.00273705,0.0026331,0.00257097
0.466667,0.00271921,0.00261617,0.00255445
0.473333,0.00270129,0.00259916,0.00253785
0.48,0.00268327,0.00258206,0.00252117
0.486667,0.00266517,0.00256489,0.00250441
0.493333,0.002647,0.00254764,0.00248757
0.5,0.00262875,0.00253032,0.00247067
0.506667,0.00261044,0.00251293,0.0024537
0.513333,0.00259206,0.00249548,0.00243668
0.52,0.00257363,0.00247798,0.0024196
0.526667,0.00255514,0.00246043,0.00240247
0.533333,0.00253661,0.00244283,0.0023853
0.54,0.00251803,0.00242518,0.00236808
0.546667,0.00249942,0.0024075,0.00235082
0.553333,0.00248076,0.00238979,0.00233354
0.56,0.00246209,0.00237204,0.00231622
0.566667,0.00244338,0.00235427,0.00229888
0.573333,0.00242465,0.00233648,0.00228152
0.58,0.00240591,0.00231867,0.00226414
0.586667,0.00238716,0.00230085,0.00224675
0.593333,0.0023684,0.00228302,0.00222934
0.6,0.00234963,0.00226518,0.00221194
0.606667,0.00233086,0.00224734,0.00219453
0.613333,0.0023121,0.00222951,0.00217713
0.62,0.00229335,0.00221168,0.00215973
0.626667,0.00227461,0.00219386,0.00214234
0.633333,0.00225588,0.00217605,0.00212496
0.64,0.00223717,0.00215826,0.0021076
0.646667,0.00221849,0.00214049,0.00209026
0.653333,0.00219983,0.00212275,0.00207294
0.66,0.00218121,0.00210503,0.00205564
0.666667,0.00216261,0.00208734,0.00203838
0.673333,0.00214406,0.00206968,0.00202115
0.68,0.00212554,0.00205206,0.00200396
0.686667,0.00210707,0.00203448,0.0019868
0.693333,0.00208864,0.00201695,0.00196969
0.7,0.00207026,0.00199946,0.00195261
0.706667,0.00205194,0.00198201,0.00193559
0.713333,0.00203367,0.00196462,0.00191862
0.72,0.00201546,0.00194728,0.00190169
0.726667,0.00199731,0.00193,0.00188483
0.733333,0.00197923,0.00191277,0.00186802
0.74,0.00196121,0.00189561,0.00185127
0.746667,0.00194326,0.00187851,0.00183458
0.753333,0.00192538,0.00186148,0.00181796
0.76,0.00190757,0.00184451,0.0018014
0.766667,0.00188984,0.00182762,0.00178491
0.773333,0.00187219,0.0018108,0.00176849
0.78,0.00185462,0.00179405,0.00175215
0.786667,0.00183713,0.00177738,0.00173588
0.793333,0.00181973,0.00176079,0.00171969
0.8,0.00180241,0.00174428,0.00170357
0.806667,0.00178519,0.00172785,0.00168754
0.813333,0.00176805,0.00171151,0.00167159
0.82,0.001751,0.00169525,0.00165572
0.826667,0.00173405,0.00167908,0.00163994
0.833333,0.0017172,0.001663,0.00162424
0.84,0.00170044,0.00164701,0.00160864
0.846667,0.00168378,0.00163111,0.00159312
0.853333,0.00166721,0.00161531,0.0015777
0.86,0.00165076,0.0015996,0.00156236
0.866667,0.0016344,0.00158399,0.00154712
0.873333,0.00161815,0.00156847,0.00153198
0.88,0.001602,0.00155305,0.00151693
0.886667,0.00158596,0.00153773,0.00150198
0.893333,0.00157002,0.00152251,0.00148712
0.9,0.0015542,0.0015074,0.00147237
0.906667,0.00153848,0.00149238,0.00145771
0.913333,0.00152288,0.00147747,0.00144316
0.92,0.00150738,0.00146267,0.00142871
0.926667,0.001492,0.00144797,0.00141436
0.933333,0.00147673,0.00143337,0.00140011
0.94,0.00146157,0.00141888,0.00138597
0.946667,0.00144653,0.0014045,0.00137193
0.953333,0.0014316,0.00139023,0.001358
0.96,0.00141679,0.00137606,0.00134418
0.966667,0.00140209,0.00136201,0.00133045
0.973333,0.00138751,0.00134806,0.00131684
0.98,0.00137305,0.00133422,0.00130333
0.986667,0.0013587,0.00132049,0.00128993
0.993333,0.00134447,0.00130688,0.00127664
1,0.00133036,0.00129337,0.00126346
