phi,Alice,CMS,ATLAS
-0.00786667,0.00484292,0.00462592,0.00454612
2.49453e-15,0.00484336,0.00462633,0.00454653
0.00786667,0.00484292,0.00462592,0.00454612
0.0157333,0.0048416,0.00462468,0.0045449
0.0236,0.0048394,0.00462261,0.00454287
0.0314667,0.00483632,0.00461971,0.00454003
0.0393333,0.00483237,0.004616,0.00453637
0.0472,0.00482754,0.00461146,0.00453192
0.0550667,0.00482185,0.0046061,0.00452666
0.0629333,0.00481529,0.00459994,0.0045206
0.0708,0.00480788,0.00459296,0.00451375
0.0786667,0.00479961,0.00458519,0.00450612
0.0865333,0.0047905,0.00457662,0.0044977
0.0944,0.00478055,0.00456726,0.00448851
0.102267,0.00476977,0.00455712,0.00447854
0.110133,0.00475817,0.0045462,0.00446782
0.118,0.00474576,0.00453452,0.00445635
0.125867,0.00473254,0.00452209,0.00444414
0.133733,0.00471853,0.0045089,0.00443119
0.1416,0.00470373,0.00449499,0.00441752
0.149467,0.00468817,0.00448034,0.00440314
0.157333,0.00467185,0.00446498,0.00438805
0.1652,0.00465478,0.00444892,0.00437228
0.173067,0.00463697,0.00443217,0.00435583
0.180933,0.00461845,0.00441474,0.00433871
0.1888,0.00459922,0.00439664,0.00432093
0.196667,0.0045793,0.00437789,0.00430252
0.204533,0.0045587,0.00435851,0.00428347
0.2124,0.00453744,0.00433849,0.00426382
0.220267,0.00451553,0.00431787,0.00424356
0.228133,0.00449299,0.00429665,0.00422272
0.236,0.00446983,0.00427485,0.00420131
0.243867,0.00444607,0.00425248,0.00417934
0.251733,0.00442173,0.00422957,0.00415683
0.2596,0.00439682,0.00420612,0.0041338
0.267467,0.00437137,0.00418215,0.00411026
0.275333,0.00434537,0.00415767,0.00408622
0.2832,0.00431887,0.00413271,0.0040617
0.291067,0.00429186,0.00410728,0.00403672
0.298933,0.00426438,0.00408139,0.00401129
0.3068,0.00423643,0.00405506,0.00398544
0.314667,0.00420803,0.00402831,0.00395916
0.322533,0.00417921,0.00400116,0.00393249
0.3304,0.00414998,0.00397362,0.00390544
0.338267,0.00412035,0.0039457,0.00387802
0.346133,0.00409035,0.00391743,0.00385026
0.354,0.00405999,0.00388882,0.00382215
0.361867,0.00402929,0.00385989,0.00379374
0.369733,0.00399827,0.00383065,0.00376502
0.3776,0.00396694,0.00380112,0.00373601
0.385467,0.00393532,0.00377132,0.00370674
0.393333,0.00390344,0.00374125,0.00367721
0.4012,0.0038713,0.00371095,0.00364744
0.409067,0.00383892,0.00368042,0.00361746
0.416933,0.00380632,0.00364968,0.00358726
0.4248,0.00377352,0.00361874,0.00355687
0.432667,0.00374054,0.00358762,0.00352631
0.440533,0.00370738,0.00355634,0.00349558
0.4484,0.00367406,0.00352491,0.00346471
0.456267,0.00364061,0.00349334,0.00343371
0.464133,0.00360703,0.00346165,0.00340258
0.472,0.00357334,0.00342986,0.00337135
0.479867,0.00353956,0.00339797,0.00334003
0.487733,0.00350569,0.00336601,0.00330863
0.4956,0.00347177,0.00333398,0.00327717
0.503467,0.00343779,0.00330189,0.00324565
0.511333,0.00340377,0.00326977,0.0032141
0.5192,0.00336973,0.00323762,0.00318252
0.527067,0.00333568,0.00320545,0.00315092
0.534933,0.00330162,0.00317328,0.00311933
0.5428,0.00326759,0.00314113,0.00308774
0.550667,0.00323358,0.00310899,0.00305617
0.558533,0.00319961,0.00307688,0.00302463
0.5664,0.00316568,0.00304482,0.00299314
0.574267,0.00313182,0.00301281,0.0029617
0.582133,0.00309803,0.00298087,0.00293032
0.59,0.00306433,0.00294899,0.00289901
0.597867,0.00303071,0.00291721,0.00286778
0.605733,0.0029972,0.00288551,0.00283665
0.6136,0.00296381,0.00285392,0.00280561
0.621467,0.00293053,0.00282243,0.00277469
0.629333,0.00289739,0.00279107,0.00274388
0.6372,0.00286438,0.00275983,0.00271319
0.645067,0.00283152,0.00272873,0.00268264
0.652933,0.00279882,0.00269778,0.00265223
0.6608,0.00276628,0.00266697,0.00262197
0.668667,0.00273392,0.00263632,0.00259186
0.676533,0.00270173,0.00260583,0.00256191
0.6844,0.00266973,0.00257551,0.00253213
0.692267,0.00263791,0.00254538,0.00250252
0.700133,0.0026063,0.00251542,0.00247309
0.708,0.00257489,0.00248565,0.00244385
0.715867,0.00254369,0.00245608,0.0024148
0.723733,0.0025127,0.0024267,0.00238594
0.7316,0.00248194,0.00239753,0.00235728
0.739467,0.0024514,0.00236856,0.00232882
0.747333,0.00242109,0.00233981,0.00230058
0.7552,0.00239101,0.00231128,0.00227255
0.763067,0.00236117,0.00228296,0.00224473
0.770933,0.00233157,0.00225487,0.00221713
0.7788,0.00230222,0.00222701,0.00218976
0.786667,0.00227311,0.00219938,0.00216261
0.794533,0.00224426,0.00217198,0.0021357
0.8024,0.00221566,0.00214482,0.00210901
0.810267,0.00218731,0.00211789,0.00208256
0.818133,0.00215923,0.00209121,0.00205635
0.826,0.00213141,0.00206478,0.00203038
0.833867,0.00210385,0.00203859,0.00200465
0.841733,0.00207656,0.00201264,0.00197916
0.8496,0.00204954,0.00198695,0.00195391
0.857467,0.00202278,0.00196151,0.00192892
0.865333,0.0019963,0.00193631,0.00190416
0.8732,0.00197008,0.00191137,0.00187966
0.881067,0.00194414,0.00188669,0.00185541
0.888933,0.00191847,0.00186226,0.00183141
0.8968,0.00189307,0.00183808,0.00180765
0.904667,0.00186795,0.00181417,0.00178415
0.912533,0.0018431,0.0017905,0.0017609
0.9204,0.00181853,0.0017671,0.0017379
0.928267,0.00179423,0.00174395,0.00171516
0.936133,0.0017702,0.00172105,0.00169266
0.944,0.00174645,0.00169841,0.00167042
0.951867,0.00172297,0.00167603,0.00164843
0.959733,0.00169977,0.00165391,0.00162669
0.9676,0.00167684,0.00163204,0.0016052
0.975467,0.00165417,0.00161042,0.00158396
0.983333,0.00163178,0.00158906,0.00156297
0.9912,0.00160966,0.00156795,0.00154222
0.999067,0.00158781,0.00154709,0.00152173
1.00693,0.00156623,0.00152649,0.00150148
1.0148,0.00154491,0.00150613,0.00148148
1.02267,0.00152386,0.00148602,0.00146172
1.03053,0.00150307,0.00146617,0.00144221
1.0384,0.00148255,0.00144655,0.00142294
1.04627,0.00146228,0.00142719,0.0014039
1.05413,0.00144228,0.00140806,0.00138511
1.062,0.00142253,0.00138918,0.00136656
1.06987,0.00140304,0.00137054,0.00134824
1.07773,0.00138381,0.00135214,0.00133016
1.0856,0.00136482,0.00133398,0.00131231
1.09347,0.00134609,0.00131605,0.00129469
1.10133,0.00132761,0.00129836,0.0012773
1.1092,0.00130937,0.0012809,0.00126014
1.11707,0.00129138,0.00126367,0.00124321
1.12493,0.00127363,0.00124666,0.0012265
1.1328,0.00125613,0.00122989,0.00121001
1.14067,0.00123886,0.00121334,0.00119375
1.14853,0.00122182,0.00119701,0.0011777
1.1564,0.00120503,0.00118091,0.00116187
1.16427,0.00118846,0.00116502,0.00114626
1.17213,0.00117213,0.00114935,0.00113085
1.18,0.00115602,0.00113389,0.00111566
